event_id,user_id,video_id,event_timestamp,watch_time_sec,completion_rate,recreated_by_user,liked_by_user,shared_by_user,ad_revenue_usd,creator_credit_earned
EVT_000260,USR_0756,VID_0510,2025-09-18 12:21:01,116,0.4715,0,0,0,0.0,0.0
EVT_000261,USR_0713,VID_0250,2026-06-07 12:28:33,25,0.5814,0,1,0,0.3066,0.0
EVT_000262,USR_1174,VID_0488,2026-04-29 22:04:42,19,0.4524,0,1,0,0.2651,0.0
EVT_000263,USR_1278,VID_0034,2025-08-09 14:03:13,46,0.4035,0,0,0,0.5792,0.0
EVT_000264,USR_0069,VID_0058,2025-03-17 19:00:27,11,0.1068,0,0,0,0.1202,0.0
EVT_000265,USR_1613,VID_0210,2026-04-29 19:42:46,90,0.3346,0,0,0,0.0,0.0
EVT_000266,USR_0859,VID_0523,2025-12-25 01:30:31,54,0.4696,0,0,0,0.0,0.0
EVT_000267,USR_0631,VID_0019,2026-06-19 19:16:58,83,0.4069,0,1,0,0.0,0.0
EVT_000268,USR_1513,VID_0098,2026-03-16 19:36:12,125,0.5708,1,0,0,1.4803,1.77
EVT_000269,USR_0174,VID_0298,2026-08-21 15:16:29,49,0.3062,0,0,0,0.6075,0.0
EVT_000270,USR_1021,VID_0489,2026-07-16 01:40:07,142,0.5892,0,0,1,1.6974,0.0
EVT_000271,USR_0480,VID_0094,2026-01-24 00:11:26,134,0.6063,0,0,0,1.1367,0.0
EVT_000272,USR_0038,VID_0454,2026-02-10 00:20:13,20,0.1905,0,0,0,0.2984,0.0
EVT_000273,USR_1747,VID_0294,2026-04-26 16:48:20,84,0.6774,0,0,0,0.0,0.0
EVT_000274,USR_1275,VID_0443,2025-07-13 13:07:37,107,0.5404,0,0,0,0.0,0.0
EVT_000275,USR_0338,VID_0431,2026-04-25 08:48:42,82,0.4432,0,0,0,0.0,0.0
EVT_000276,USR_1964,VID_0553,2025-07-30 12:42:54,54,0.4576,0,0,0,0.0,0.0
EVT_000277,USR_0302,VID_0035,2025-07-14 10:49:45,22,0.7857,0,1,0,0.2507,0.0
EVT_000278,USR_0828,VID_0361,2025-09-18 07:35:40,124,0.5345,1,0,0,1.5454,1.51
EVT_000279,USR_1570,VID_0274,2026-03-02 18:17:22,14,0.3182,0,0,0,0.0,0.0
EVT_000280,USR_0196,VID_0204,2025-09-04 11:03:12,74,0.2721,0,0,0,0.6895,0.0
EVT_000281,USR_1650,VID_0445,2026-07-30 13:06:30,59,0.602,0,1,0,0.7882,0.0
EVT_000282,USR_0901,VID_0356,2026-01-25 22:05:20,109,0.3645,0,0,1,0.0,0.0
EVT_000283,USR_0223,VID_0267,2026-03-26 21:50:00,93,0.6414,0,1,1,0.9189,0.0
EVT_000284,USR_1296,VID_0418,2026-01-31 16:13:59,44,0.3964,0,0,0,0.5515,0.0
EVT_000285,USR_0910,VID_0345,2025-11-12 21:41:31,78,0.4105,0,0,0,1.0993,0.0
EVT_000286,USR_0018,VID_0219,2025-05-06 08:13:04,91,0.5112,1,1,0,0.0,4.05
EVT_000287,USR_1574,VID_0202,2026-06-19 08:53:16,100,0.4405,0,0,0,0.0,0.0
EVT_000288,USR_0448,VID_0153,2026-03-10 22:24:53,107,0.4954,0,1,1,1.3127,0.0
EVT_000289,USR_0096,VID_0179,2026-04-29 21:19:49,17,0.0955,0,0,0,0.267,0.0
EVT_000290,USR_0631,VID_0294,2026-06-24 03:54:40,30,0.2419,0,0,0,0.0,0.0
EVT_000291,USR_0781,VID_0109,2025-10-04 00:08:52,62,0.4526,0,0,0,0.8652,0.0
EVT_000292,USR_1497,VID_0539,2026-06-01 04:12:15,54,0.3673,0,1,0,0.7795,0.0
EVT_000293,USR_0263,VID_0349,2025-11-13 18:11:34,39,0.4535,0,1,0,0.5975,0.0
EVT_000294,USR_0783,VID_0379,2026-01-14 05:35:31,100,0.3401,0,0,0,0.9812,0.0
EVT_000295,USR_1940,VID_0345,2025-03-30 23:42:15,20,0.1053,0,0,0,0.2295,0.0
EVT_000296,USR_1566,VID_0539,2026-01-12 05:34:47,95,0.6463,0,1,0,1.279,0.0
EVT_000297,USR_1413,VID_0492,2026-06-03 04:04:41,133,0.5991,0,0,0,1.7285,0.0
EVT_000298,USR_0560,VID_0286,2026-01-28 01:42:13,18,0.4615,0,0,0,0.0,0.0
EVT_000299,USR_0437,VID_0207,2025-07-07 22:47:36,23,0.3333,0,0,0,0.0,0.0
EVT_000300,USR_1060,VID_0569,2026-05-03 07:25:54,41,0.5125,0,1,0,0.4375,0.0
EVT_000301,USR_1134,VID_0360,2026-05-02 19:44:52,159,0.5521,0,0,1,0.0,0.0
EVT_000302,USR_1443,VID_0475,2025-08-06 13:10:03,74,0.4805,0,0,0,0.0,0.0
EVT_000303,USR_0002,VID_0084,2026-01-01 03:49:54,57,0.3654,0,0,0,0.6438,0.0
EVT_000304,USR_0772,VID_0213,2026-02-21 05:20:48,83,0.3268,0,0,0,1.2714,0.0
EVT_000305,USR_1442,VID_0159,2025-05-16 02:01:03,7,0.4667,0,0,0,0.0,0.0
EVT_000306,USR_0745,VID_0269,2026-04-10 02:33:50,102,0.6108,1,1,0,1.2242,0.79
EVT_000307,USR_1164,VID_0303,2025-08-21 19:19:39,79,0.7248,0,1,0,0.0,0.0
EVT_000308,USR_0633,VID_0599,2025-03-22 15:36:40,220,0.9205,1,1,0,2.1392,1.14
EVT_000309,USR_1002,VID_0064,2026-04-09 03:49:50,115,0.5204,0,0,1,1.5282,0.0
EVT_000310,USR_0601,VID_0573,2026-01-28 10:04:46,152,0.5084,0,0,0,2.0831,0.0
EVT_000311,USR_1568,VID_0488,2025-02-13 05:28:52,33,0.7857,0,1,0,0.4406,0.0
EVT_000312,USR_1035,VID_0247,2025-12-28 15:40:48,245,0.8781,0,0,1,3.2155,0.0
EVT_000313,USR_0769,VID_0169,2025-06-22 03:07:22,132,0.4415,0,0,0,1.8785,0.0
EVT_000314,USR_0633,VID_0501,2025-03-25 05:57:10,21,0.28,0,0,0,0.0,0.0
EVT_000315,USR_0209,VID_0082,2025-07-31 16:06:36,186,0.8571,0,1,0,0.0,0.0
EVT_000316,USR_1164,VID_0546,2025-08-10 18:08:46,119,0.5289,1,0,0,1.5887,3.86
EVT_000317,USR_1779,VID_0566,2025-11-19 23:13:01,3,0.0142,0,0,0,0.0,0.0
EVT_000318,USR_1467,VID_0152,2026-01-13 23:20:47,6,0.2727,0,0,0,0.0658,0.0
EVT_000319,USR_0609,VID_0337,2026-04-26 17:05:14,94,0.8174,0,1,0,1.0805,0.0
EVT_000320,USR_0688,VID_0311,2026-06-20 06:16:10,23,0.6389,1,0,1,0.2245,3.3
EVT_000321,USR_0002,VID_0461,2026-03-09 19:50:45,131,0.4471,1,0,0,0.0,2.69
EVT_000322,USR_0747,VID_0455,2025-12-10 15:20:41,75,0.3074,0,0,1,0.9381,0.0
EVT_000323,USR_1614,VID_0597,2026-01-03 23:05:34,12,0.1379,0,0,0,0.1437,0.0
EVT_000324,USR_0764,VID_0047,2025-07-14 18:21:41,63,0.4286,0,1,0,0.7905,0.0
EVT_000325,USR_1250,VID_0491,2026-06-22 19:19:59,77,0.4375,0,0,0,1.1411,0.0
EVT_000326,USR_1849,VID_0484,2026-03-10 13:02:18,196,0.8991,1,1,1,0.0,3.84
EVT_000327,USR_1829,VID_0445,2026-06-10 19:23:27,68,0.6939,0,0,0,0.9462,0.0
EVT_000328,USR_1485,VID_0127,2026-03-22 06:59:14,43,0.3094,0,0,0,0.59,0.0
EVT_000329,USR_0986,VID_0446,2026-07-01 02:03:37,131,0.4549,0,1,0,1.4299,0.0
EVT_000330,USR_1041,VID_0288,2025-06-08 05:08:46,22,0.2716,0,1,0,0.0,0.0
EVT_000331,USR_0458,VID_0168,2026-01-09 13:36:56,187,0.7991,0,1,0,2.3683,0.0
EVT_000332,USR_1717,VID_0226,2025-11-27 15:31:05,5,0.3125,1,0,0,0.0,2.89
EVT_000333,USR_1090,VID_0249,2026-02-26 11:54:16,73,0.3946,1,0,0,0.8489,2.67
EVT_000334,USR_1855,VID_0445,2026-05-25 11:31:02,67,0.6837,1,0,0,0.6141,1.49
EVT_000335,USR_0008,VID_0121,2026-05-06 04:45:58,82,0.8367,1,0,0,0.6629,2.82
EVT_000336,USR_0117,VID_0140,2026-06-20 20:05:41,103,0.5819,0,0,0,0.0,0.0
EVT_000337,USR_0746,VID_0223,2026-02-04 05:34:02,180,0.6498,0,1,0,0.0,0.0
EVT_000338,USR_1365,VID_0280,2026-01-15 02:08:40,112,0.4,1,1,0,1.2161,1.01
EVT_000339,USR_0102,VID_0568,2026-05-04 03:38:42,56,0.4786,0,1,0,0.0,0.0
EVT_000340,USR_0880,VID_0160,2026-03-14 00:47:07,154,0.713,0,0,0,1.8629,0.0
EVT_000341,USR_0122,VID_0544,2026-04-04 23:55:05,68,0.4,1,0,0,0.7345,3.38
EVT_000342,USR_1162,VID_0033,2026-04-03 08:54:01,24,0.0863,0,1,0,0.3332,0.0
EVT_000343,USR_1956,VID_0307,2026-06-30 19:03:20,145,0.4882,0,0,0,0.0,0.0
EVT_000344,USR_1751,VID_0507,2026-03-18 11:23:04,55,0.2165,0,0,0,0.7678,0.0
EVT_000345,USR_1786,VID_0187,2026-05-31 22:01:09,67,0.7791,0,1,0,0.0,0.0
EVT_000346,USR_0781,VID_0135,2025-10-01 15:20:58,165,0.6395,0,0,0,1.6883,0.0
EVT_000347,USR_1986,VID_0364,2026-06-27 05:50:01,102,0.4016,1,1,0,1.2562,3.94
EVT_000348,USR_1158,VID_0140,2025-01-11 02:44:13,51,0.2881,0,0,0,0.0,0.0
EVT_000349,USR_0453,VID_0010,2026-04-16 04:06:27,38,0.2517,0,0,0,0.4877,0.0
EVT_000350,USR_1222,VID_0029,2025-09-11 14:05:42,25,0.7143,1,0,0,0.2962,4.5
EVT_000351,USR_1432,VID_0288,2026-03-15 00:41:26,55,0.679,1,0,0,0.0,4.47
EVT_000352,USR_0857,VID_0302,2026-04-23 19:30:46,229,0.7763,0,1,0,2.7188,0.0
EVT_000353,USR_1942,VID_0016,2026-01-20 06:52:34,184,0.748,0,1,0,2.5974,0.0
EVT_000354,USR_0112,VID_0162,2025-09-13 21:49:45,71,0.2432,0,1,0,0.0,0.0
EVT_000355,USR_1547,VID_0455,2025-09-27 02:52:55,131,0.5369,0,1,0,1.5984,0.0
EVT_000356,USR_0826,VID_0340,2025-03-27 21:35:39,79,0.3641,0,0,0,0.9672,0.0
EVT_000357,USR_0094,VID_0368,2025-12-14 20:59:47,42,0.5676,0,0,0,0.444,0.0
EVT_000358,USR_0674,VID_0435,2026-04-18 12:26:35,57,0.4043,0,1,0,0.6129,0.0
EVT_000359,USR_0203,VID_0543,2026-02-12 11:27:57,70,0.7865,1,0,1,0.0,1.56
EVT_000360,USR_0302,VID_0028,2025-07-08 21:34:54,203,0.8982,1,1,1,0.0,3.23
EVT_000361,USR_1951,VID_0290,2026-07-05 19:33:59,84,0.2897,0,0,0,0.8602,0.0
EVT_000362,USR_0457,VID_0121,2026-07-09 12:54:09,48,0.4898,1,0,1,0.4811,1.39
EVT_000363,USR_1011,VID_0401,2026-06-01 07:58:19,212,0.8346,0,0,1,0.0,0.0
EVT_000364,USR_0860,VID_0235,2026-04-12 01:45:38,35,0.2121,0,0,0,0.0,0.0
EVT_000365,USR_0168,VID_0093,2026-06-06 22:18:29,137,0.531,0,0,0,1.3267,0.0
EVT_000366,USR_0708,VID_0528,2026-05-05 23:22:05,106,0.4362,0,0,0,1.1845,0.0
EVT_000367,USR_0159,VID_0310,2026-05-08 20:55:14,12,0.24,0,0,1,0.1524,0.0
EVT_000368,USR_1894,VID_0066,2025-03-28 00:03:45,69,0.3855,0,0,1,0.925,0.0
EVT_000369,USR_0609,VID_0136,2026-04-19 10:18:01,25,0.3906,0,0,0,0.0,0.0
EVT_000370,USR_1797,VID_0447,2026-03-11 06:51:32,130,0.7263,0,0,0,1.4931,0.0
EVT_000371,USR_1537,VID_0283,2026-05-15 10:24:17,7,0.35,0,1,0,0.0926,0.0
EVT_000372,USR_1583,VID_0573,2026-03-01 01:06:47,163,0.5452,0,0,0,2.0435,0.0
EVT_000373,USR_0796,VID_0031,2025-11-28 12:59:05,193,0.7814,0,0,1,0.0,0.0
EVT_000374,USR_1084,VID_0047,2026-05-24 13:02:52,107,0.7279,1,0,0,1.1458,0.89
EVT_000375,USR_0729,VID_0414,2026-01-28 05:56:54,52,0.2626,0,0,0,0.6517,0.0
EVT_000376,USR_1079,VID_0200,2026-03-27 13:37:06,93,0.4097,0,1,0,1.216,0.0
EVT_000377,USR_0264,VID_0525,2025-08-15 13:04:39,32,0.5,0,0,0,0.3671,0.0
EVT_000378,USR_0802,VID_0462,2025-12-14 15:18:37,125,0.8741,0,1,1,1.4694,0.0
EVT_000379,USR_1443,VID_0014,2025-10-13 05:37:26,131,0.5746,0,1,0,0.0,0.0
EVT_000380,USR_0240,VID_0562,2025-06-29 03:22:07,16,0.1798,0,1,0,0.2405,0.0
EVT_000381,USR_0274,VID_0573,2026-03-04 07:47:09,57,0.1906,0,0,0,0.6458,0.0
EVT_000382,USR_1539,VID_0149,2026-05-15 00:25:05,60,0.6061,0,0,0,0.7522,0.0
EVT_000383,USR_1132,VID_0368,2026-02-07 16:42:28,50,0.6757,0,0,0,0.6761,0.0
EVT_000384,USR_0215,VID_0386,2026-04-20 06:22:34,148,0.5827,1,0,0,0.0,0.97
EVT_000385,USR_1548,VID_0023,2026-04-25 07:38:20,53,0.6463,0,0,0,0.5834,0.0
EVT_000386,USR_0054,VID_0439,2026-03-27 01:14:09,42,0.4286,0,1,0,0.0,0.0
EVT_000387,USR_1365,VID_0582,2026-01-12 12:34:47,48,0.2909,0,1,0,0.6438,0.0
EVT_000388,USR_1933,VID_0243,2026-05-13 00:50:48,92,0.575,0,1,1,0.0,0.0
EVT_000389,USR_1209,VID_0592,2025-10-09 11:23:20,211,0.7326,0,0,0,0.0,0.0
EVT_000390,USR_0361,VID_0402,2026-06-19 06:20:05,49,0.4375,0,0,0,0.0,0.0
EVT_000391,USR_0058,VID_0442,2026-02-22 15:06:14,54,0.4186,0,1,0,0.0,0.0
EVT_000392,USR_0222,VID_0330,2026-01-29 23:58:19,101,0.8279,0,0,0,1.1289,0.0
EVT_000393,USR_1383,VID_0415,2026-03-12 13:31:57,50,0.1695,0,1,0,0.6333,0.0
EVT_000394,USR_1152,VID_0563,2026-06-01 19:16:52,192,0.7529,0,0,0,2.0855,0.0
EVT_000395,USR_0996,VID_0355,2026-03-08 04:44:35,38,0.2639,0,1,0,0.0,0.0
EVT_000396,USR_0730,VID_0324,2026-03-03 08:40:55,8,0.4444,0,0,0,0.1224,0.0
EVT_000397,USR_1812,VID_0102,2026-01-13 19:35:15,90,0.4865,0,0,0,1.1234,0.0
EVT_000398,USR_1822,VID_0310,2026-02-02 09:01:34,26,0.52,0,0,0,0.1933,0.0
EVT_000399,USR_0611,VID_0519,2026-03-09 22:10:25,12,0.24,0,0,0,0.1722,0.0
EVT_000400,USR_1793,VID_0402,2025-10-12 22:18:58,36,0.3214,0,0,0,0.0,0.0
EVT_000401,USR_0547,VID_0430,2026-01-06 17:54:40,48,0.1959,0,0,0,0.5042,0.0
EVT_000402,USR_0310,VID_0092,2025-07-22 15:53:14,194,0.822,0,1,0,2.2991,0.0
EVT_000403,USR_0480,VID_0509,2026-01-26 08:13:48,31,0.1127,0,0,0,0.4317,0.0
EVT_000404,USR_1242,VID_0319,2026-01-21 20:05:14,23,0.2255,0,0,1,0.2874,0.0
EVT_000405,USR_0702,VID_0274,2025-11-14 23:43:05,16,0.3636,0,1,0,0.0,0.0
EVT_000406,USR_0725,VID_0031,2025-07-28 20:44:48,178,0.7206,1,1,0,0.0,4.93
EVT_000407,USR_0722,VID_0536,2026-02-19 08:18:51,68,0.9577,0,1,1,0.7605,0.0
EVT_000408,USR_1395,VID_0377,2026-05-27 04:03:46,31,0.6458,0,1,0,0.3578,0.0
EVT_000409,USR_0473,VID_0188,2025-06-30 21:56:47,82,0.5031,0,0,0,0.9048,0.0
EVT_000410,USR_1017,VID_0321,2026-04-09 00:23:11,41,0.2908,0,0,0,0.4211,0.0
EVT_000411,USR_1119,VID_0546,2025-11-01 19:07:37,138,0.6133,0,0,0,1.4202,0.0
EVT_000412,USR_0451,VID_0504,2025-03-31 06:26:17,113,0.5022,0,0,0,0.0,0.0
EVT_000413,USR_0591,VID_0179,2026-06-18 18:27:24,11,0.0618,0,0,0,0.1159,0.0
EVT_000414,USR_1627,VID_0479,2025-12-15 14:15:57,44,0.1803,1,0,0,0.0,2.37
EVT_000415,USR_1083,VID_0005,2026-06-18 02:46:31,196,0.8909,0,1,0,2.0964,0.0
EVT_000416,USR_0162,VID_0260,2026-06-17 21:48:18,183,0.6728,0,0,0,2.1572,0.0
EVT_000417,USR_1174,VID_0330,2026-04-28 22:27:22,3,0.0246,0,0,0,0.0386,0.0
EVT_000418,USR_1017,VID_0396,2026-04-27 07:24:24,77,0.7,0,1,1,0.9678,0.0
EVT_000419,USR_1616,VID_0001,2025-10-02 03:48:39,66,0.5,0,0,0,0.7706,0.0
EVT_000420,USR_1432,VID_0182,2026-03-24 20:24:11,26,0.5098,0,0,0,0.2719,0.0
EVT_000421,USR_0480,VID_0155,2025-12-24 10:30:05,165,0.625,0,1,0,1.6658,0.0
EVT_000422,USR_1390,VID_0233,2025-04-09 15:53:33,92,0.575,0,1,0,0.0,0.0
EVT_000423,USR_1437,VID_0416,2025-10-11 19:47:25,94,0.5311,0,0,1,0.0,0.0
EVT_000424,USR_1909,VID_0047,2026-05-26 15:42:29,56,0.381,0,1,0,0.7251,0.0
EVT_000425,USR_0943,VID_0450,2025-08-12 11:23:40,71,0.7245,0,1,0,0.884,0.0
EVT_000426,USR_0133,VID_0061,2026-03-02 17:11:27,82,0.3814,0,0,0,1.0379,0.0
EVT_000427,USR_1739,VID_0305,2026-02-15 01:58:28,100,0.5988,0,0,0,1.2147,0.0
EVT_000428,USR_0576,VID_0492,2026-02-01 12:16:36,34,0.1532,0,0,0,0.3615,0.0
EVT_000429,USR_1576,VID_0528,2025-10-30 14:31:25,94,0.3868,0,1,0,1.4283,0.0
EVT_000430,USR_0958,VID_0584,2026-02-02 16:09:58,25,0.2717,0,1,0,0.2347,0.0
EVT_000431,USR_1842,VID_0259,2026-02-27 05:17:27,176,0.5946,0,1,0,1.6893,0.0
EVT_000432,USR_0234,VID_0294,2026-03-20 19:02:19,74,0.5968,0,1,0,0.0,0.0
EVT_000433,USR_1985,VID_0541,2026-04-26 07:54:06,7,0.1077,0,0,0,0.0,0.0
EVT_000434,USR_0284,VID_0077,2025-10-18 14:08:42,174,0.8744,0,0,0,2.7152,0.0
EVT_000435,USR_1331,VID_0546,2026-05-07 16:56:01,171,0.76,0,0,0,2.1425,0.0
EVT_000436,USR_1325,VID_0054,2025-11-23 00:56:28,57,0.6404,0,1,0,0.695,0.0
EVT_000437,USR_0147,VID_0055,2025-11-28 22:54:10,55,0.3395,0,0,0,0.0,0.0
EVT_000438,USR_1073,VID_0028,2026-01-06 12:15:15,115,0.5088,0,1,0,0.0,0.0
EVT_000439,USR_1146,VID_0139,2025-11-07 00:11:52,105,0.4268,0,0,1,0.0,0.0
EVT_000440,USR_1559,VID_0528,2026-03-20 14:19:38,151,0.6214,0,0,0,1.4567,0.0
EVT_000441,USR_1384,VID_0125,2026-08-05 06:13:14,175,0.7353,0,1,0,0.0,0.0
EVT_000442,USR_0447,VID_0266,2026-06-26 21:00:30,29,0.3867,0,0,0,0.3542,0.0
EVT_000443,USR_0463,VID_0484,2026-07-25 03:57:47,159,0.7294,0,1,1,0.0,0.0
EVT_000444,USR_1613,VID_0529,2026-05-06 00:07:31,14,0.6667,0,0,0,0.113,0.0
EVT_000445,USR_1008,VID_0264,2025-11-19 17:25:09,41,0.5125,1,1,0,0.4372,3.99
EVT_000446,USR_1022,VID_0218,2026-05-02 01:09:56,10,0.6667,0,0,0,0.103,0.0
EVT_000447,USR_1384,VID_0279,2026-08-14 04:46:43,4,0.0513,0,0,0,0.0446,0.0
EVT_000448,USR_0383,VID_0353,2026-06-28 08:49:49,136,0.5484,0,1,0,1.8386,0.0
EVT_000449,USR_1150,VID_0194,2026-06-07 20:55:11,73,0.3244,0,0,0,0.6342,0.0
EVT_000450,USR_0424,VID_0405,2025-04-11 19:16:16,15,0.0595,0,1,0,0.1221,0.0
EVT_000451,USR_0320,VID_0485,2026-06-19 14:26:07,43,0.5,0,0,1,0.6331,0.0
EVT_000452,USR_0825,VID_0031,2026-05-25 11:37:25,172,0.6964,0,1,0,0.0,0.0
EVT_000453,USR_0066,VID_0493,2026-02-26 16:07:08,8,0.1404,0,0,0,0.094,0.0
EVT_000454,USR_1384,VID_0409,2026-07-23 07:19:33,153,0.6296,0,0,0,2.0034,0.0
EVT_000455,USR_1174,VID_0036,2026-04-29 21:14:46,152,0.7562,0,0,0,1.7432,0.0
EVT_000456,USR_0421,VID_0480,2026-03-27 16:38:17,27,0.4576,0,0,0,0.2722,0.0
EVT_000457,USR_0440,VID_0298,2026-03-16 14:02:14,126,0.7875,0,1,0,1.2166,0.0
EVT_000458,USR_1758,VID_0014,2026-07-03 12:06:16,141,0.6184,0,0,0,0.0,0.0
EVT_000459,USR_0038,VID_0050,2026-01-23 15:08:28,79,0.7182,0,0,0,0.9563,0.0
EVT_000460,USR_0182,VID_0036,2026-06-15 13:46:09,119,0.592,0,0,0,1.2443,0.0
EVT_000461,USR_0923,VID_0245,2026-03-15 16:24:23,190,0.7755,0,1,0,0.0,0.0
EVT_000462,USR_0041,VID_0314,2026-01-31 10:16:47,93,0.3577,0,0,0,1.243,0.0
EVT_000463,USR_1069,VID_0145,2025-02-24 07:09:13,99,0.4583,0,1,0,0.0,0.0
EVT_000464,USR_0848,VID_0583,2026-04-27 17:24:04,73,0.4834,0,0,0,1.0239,0.0
EVT_000465,USR_1635,VID_0019,2026-07-25 07:19:55,123,0.6029,0,0,0,0.0,0.0
EVT_000466,USR_0105,VID_0584,2026-05-12 00:22:26,45,0.4891,1,0,0,0.4946,2.61
EVT_000467,USR_1076,VID_0091,2025-11-09 01:44:48,87,0.3686,0,1,0,0.0,0.0
EVT_000468,USR_1601,VID_0066,2026-07-11 00:02:25,54,0.3017,0,0,0,0.6064,0.0
EVT_000469,USR_1276,VID_0296,2025-11-08 12:32:51,81,0.75,1,0,0,0.6867,2.43
EVT_000470,USR_0814,VID_0457,2026-03-18 16:23:16,74,0.2891,0,0,0,0.8113,0.0
EVT_000471,USR_1208,VID_0397,2026-01-30 06:54:08,28,0.7568,1,0,0,0.2943,3.2
EVT_000472,USR_1592,VID_0476,2025-05-03 00:38:23,28,0.3457,0,1,0,0.0,0.0
EVT_000473,USR_0545,VID_0272,2025-10-11 15:24:43,161,0.8299,0,1,0,0.0,0.0
EVT_000474,USR_0117,VID_0527,2026-04-25 08:05:33,106,0.7794,0,0,0,1.1003,0.0
EVT_000475,USR_1273,VID_0459,2025-12-14 19:07:56,123,0.8849,1,0,0,0.0,3.91
EVT_000476,USR_0441,VID_0027,2026-06-02 08:47:30,124,0.9185,0,0,0,1.5036,0.0
EVT_000477,USR_1410,VID_0302,2026-04-27 15:35:53,169,0.5729,0,0,0,2.1829,0.0
EVT_000478,USR_0334,VID_0584,2026-06-24 14:43:53,57,0.6196,0,0,0,0.6261,0.0
EVT_000479,USR_0155,VID_0436,2025-06-14 06:48:25,119,0.5613,0,1,0,0.0,0.0
EVT_000480,USR_1074,VID_0494,2026-07-01 18:32:17,11,0.0982,0,0,0,0.0,0.0
EVT_000481,USR_1616,VID_0432,2025-09-06 19:35:19,116,0.428,0,0,0,1.1112,0.0
EVT_000482,USR_0828,VID_0365,2025-09-28 19:43:25,83,0.6535,0,1,0,0.9529,0.0
EVT_000483,USR_1080,VID_0201,2025-11-13 07:38:29,58,0.4496,0,0,0,0.9422,0.0
EVT_000484,USR_0578,VID_0041,2026-03-13 06:43:25,91,0.484,0,0,0,1.3704,0.0
EVT_000485,USR_1790,VID_0181,2025-05-19 06:56:42,225,0.8007,0,1,0,2.764,0.0
EVT_000486,USR_0454,VID_0145,2025-08-08 03:53:43,179,0.8287,0,1,0,0.0,0.0
EVT_000487,USR_1832,VID_0435,2026-06-27 21:06:18,71,0.5035,0,0,0,0.8017,0.0
EVT_000488,USR_1563,VID_0208,2026-06-17 23:32:21,140,0.8434,0,0,0,1.9368,0.0
EVT_000489,USR_1940,VID_0213,2025-04-25 19:49:41,81,0.3189,0,0,0,0.7964,0.0
EVT_000490,USR_0908,VID_0515,2025-07-03 01:02:59,139,0.5305,0,0,0,1.2866,0.0
EVT_000491,USR_0927,VID_0118,2025-08-14 22:40:04,92,0.7731,0,1,1,0.0,0.0
EVT_000492,USR_1507,VID_0457,2026-07-17 19:31:53,144,0.5625,0,0,0,1.8773,0.0
EVT_000493,USR_1744,VID_0212,2026-09-18 01:37:49,72,0.5,0,1,0,0.7713,0.0
EVT_000494,USR_0795,VID_0565,2025-03-10 00:28:58,65,0.52,0,1,1,0.8633,0.0
EVT_000495,USR_1579,VID_0574,2026-07-03 06:00:19,45,0.5056,0,1,0,0.0,0.0
EVT_000496,USR_1126,VID_0254,2026-03-03 11:38:34,54,0.2903,0,0,0,0.0,0.0
EVT_000497,USR_1633,VID_0470,2026-04-18 08:27:05,12,0.1165,0,0,0,0.1507,0.0
EVT_000498,USR_1507,VID_0551,2026-04-26 15:23:44,29,0.537,0,1,1,0.0,0.0
EVT_000499,USR_1599,VID_0362,2026-05-19 16:39:05,83,0.3374,0,0,0,0.0,0.0
EVT_000500,USR_1007,VID_0538,2026-07-12 11:27:54,107,0.6407,0,1,0,0.0,0.0
EVT_000501,USR_0167,VID_0410,2026-06-15 09:05:28,72,0.7826,0,0,0,0.613,0.0
EVT_000502,USR_1243,VID_0012,2025-12-05 13:33:10,223,0.8992,0,1,1,2.3245,0.0
EVT_000503,USR_0698,VID_0365,2026-05-12 02:29:48,106,0.8346,0,1,1,1.1191,0.0
EVT_000504,USR_0444,VID_0144,2025-09-04 00:36:31,39,0.3305,0,0,0,0.4334,0.0
EVT_000505,USR_1222,VID_0355,2025-09-05 19:03:07,55,0.3819,0,0,0,0.0,0.0
EVT_000506,USR_1656,VID_0480,2025-12-23 03:42:04,13,0.2203,1,1,1,0.1614,2.15
EVT_000507,USR_1960,VID_0119,2026-03-22 23:34:50,39,0.4643,1,0,0,0.6056,2.04
EVT_000508,USR_0578,VID_0400,2026-03-23 13:16:44,5,0.2941,0,0,0,0.0417,0.0
EVT_000509,USR_1720,VID_0325,2026-06-30 12:39:34,26,0.7647,0,1,0,0.2062,0.0
EVT_000510,USR_0112,VID_0134,2025-10-05 19:51:54,133,0.7917,0,0,0,1.4897,0.0
EVT_000511,USR_0860,VID_0456,2026-03-15 04:58:20,110,0.7534,0,0,0,0.0,0.0
EVT_000512,USR_1174,VID_0469,2026-05-02 13:09:43,5,0.2273,1,0,1,0.0555,4.89
EVT_000513,USR_0504,VID_0005,2026-01-28 11:11:43,94,0.4273,0,1,0,0.8101,0.0
EVT_000514,USR_0167,VID_0190,2026-05-25 11:59:15,174,0.719,0,1,0,2.5748,0.0
EVT_000515,USR_0407,VID_0045,2025-12-01 22:10:18,129,0.7088,0,1,0,1.9506,0.0
EVT_000516,USR_0580,VID_0362,2025-11-24 23:42:58,58,0.2358,0,0,0,0.0,0.0
EVT_000517,USR_0661,VID_0529,2025-10-28 09:44:23,5,0.2381,0,0,0,0.0767,0.0
EVT_000518,USR_0451,VID_0561,2025-04-12 09:21:20,79,0.5563,0,1,0,0.0,0.0
EVT_000519,USR_0077,VID_0238,2025-10-27 06:26:41,5,0.2273,0,0,0,0.0587,0.0
